response_date,user_id,nps_rating
2020-10-16,42204,7
2020-12-31,45854,4
2020-11-18,19610,4
2020-10-09,24200,6
2020-11-11,20687,7
2020-11-17,24499,10
2020-10-21,26424,7
2020-12-08,23487,9
2020-12-01,11824,9
2020-11-05,18727,7
2020-12-11,36880,8
2020-12-31,41072,9
2020-11-26,31593,9
2020-10-03,45308,10
2020-12-16,44768,9
2020-11-23,49421,10
2020-12-16,33967,10
2020-12-22,29818,5
2020-10-29,44808,7
2020-12-04,34393,7
2020-10-02,43462,10
2020-10-28,15750,10
2020-12-27,27910,1
2020-12-01,42566,6
2020-10-04,17094,4
2020-12-15,11655,9
2020-12-31,47963,7
2020-11-27,32667,10
2020-11-24,31432,4
2020-12-30,41752,4
2020-12-08,39508,7
2020-10-19,19675,6
2020-12-29,30506,9
2020-10-31,21207,9
2020-11-27,49824,10
2020-11-09,48707,7
2020-10-03,25207,9
2020-12-20,24358,6
2020-12-05,26067,10
2020-10-14,41963,9
2020-10-09,31748,7
2020-10-16,40320,7
2020-12-31,16390,9
2020-12-31,11526,7
2020-12-15,45477,10
2020-12-27,21374,9
2020-10-19,44085,10
2020-10-27,27844,9
2020-10-03,38879,7
2020-12-25,20241,9
2020-10-03,38051,7
2020-12-27,18660,7
2020-12-28,14324,10
2020-11-14,11138,9
2020-10-15,22486,4
2020-12-06,41476,10
2020-10-11,32764,7
2020-12-30,36456,7
2020-10-20,11768,7
2020-10-25,31255,7
2020-11-21,49171,7
2020-10-31,35423,10
2020-11-03,16064,9
2020-12-12,16111,9
2020-12-19,44354,5
2020-10-25,20867,7
2020-11-17,32225,9
2020-12-31,33411,9
2020-11-05,42834,10
2020-12-06,30988,7
2020-12-01,48089,8
2020-10-02,49588,10
2020-12-31,21412,7
2020-12-01,29208,7
2020-11-11,38952,7
2020-11-30,39893,9
2020-10-05,25971,7
2020-11-23,14104,9
2020-11-23,47064,7
2020-12-31,43583,9
2020-10-25,34197,8
2020-11-22,45778,10
2020-12-11,21291,6
2020-11-29,35895,6
2020-11-14,45465,4
2020-12-19,41340,7
2020-12-15,15240,7
2020-10-28,11728,10
2020-11-23,44069,9
2020-11-24,20982,10
2020-11-29,36943,9
2020-12-25,20814,10
2020-12-02,42987,10
2020-11-27,35343,7
2020-10-12,22284,8
2020-11-24,23013,7
2020-12-17,42992,9
2020-10-25,29223,9
2020-11-28,31308,7
2020-11-21,36954,7
2020-12-09,32272,4
2020-10-05,20781,7
2020-10-18,40621,10
2020-10-18,31761,10
2020-10-08,15372,9
2020-11-04,27100,5
2020-10-13,36606,3
2020-10-27,33892,10
2020-11-10,36208,9
2020-10-03,44401,7
2020-10-05,40458,7
2020-11-16,42377,7
2020-10-15,37164,7
2020-12-13,37398,9
2020-11-15,36950,10
2020-11-04,48034,7
2020-12-29,22514,10
2020-12-31,24106,4
2020-12-01,39786,7
2020-10-07,17471,7
2020-10-24,23085,7
2020-12-31,48017,7
2020-12-24,41542,5
2020-10-31,35465,9
2020-10-31,34083,7
2020-12-16,11826,10
2020-11-02,14283,5
2020-12-17,17669,9
2020-10-18,47595,7
2020-10-16,36594,10
2020-12-31,46200,7
2020-12-03,19197,5
2020-12-10,42236,10
2020-10-01,43215,7
2020-11-10,17636,7
2020-11-03,34802,9
2020-11-25,33147,10
2020-11-10,43833,4
2020-11-03,49211,6
2020-10-23,22478,7
2020-10-25,27593,10
2020-11-13,34121,9
2020-12-23,10241,7
2020-11-11,40204,7
2020-10-28,27567,7
2020-10-21,12551,7
2020-11-24,40134,9
2020-12-22,29432,10
2020-10-07,33788,6
2020-12-13,25470,9
2020-10-11,20431,6
2020-12-08,44076,10
2020-12-15,33769,8
2020-11-11,30669,9
2020-10-05,13374,10
2020-11-05,48996,7
2020-10-22,48505,4
2020-10-31,19070,8
2020-10-27,25896,7
2020-10-01,28942,10
2020-12-03,14768,5
2020-10-30,29277,9
2020-10-19,44833,7
2020-12-23,24310,10
2020-12-25,24538,7
2020-10-24,36462,7
2020-11-11,43042,7
2020-10-16,13877,8
2020-12-23,47456,9
2020-10-13,21936,7
2020-11-03,20451,7
2020-10-27,40449,7
2020-11-01,38798,10
2020-11-10,45479,9
2020-12-09,29326,9
2020-10-29,25957,10
2020-10-09,32476,9
2020-11-23,48279,4
2020-10-21,30657,9
2020-11-20,36709,7
2020-10-04,49726,10
2020-11-05,36030,7
2020-10-12,41149,10
2020-10-13,18881,10
2020-11-28,33716,3
2020-11-03,48823,8
2020-11-04,13687,8
2020-10-08,46554,10
2020-10-08,35620,4
2020-10-26,33528,7
2020-10-30,34690,7
2020-10-19,49130,2
2020-10-13,36855,9
2020-12-31,11493,8
2020-10-06,16732,9
2020-10-18,46649,10
2020-11-15,47943,8
2020-12-02,33570,10
2020-10-19,11955,8
2020-11-29,19818,7
2020-10-04,30481,5
2020-10-15,15228,7
2020-10-12,49274,7
2020-11-27,23079,10
2020-11-01,29378,10
2020-10-11,14521,7
2020-12-05,46257,8
2020-10-01,48517,6
2020-12-15,25727,7
2020-11-23,14159,9
2020-12-03,28130,9
2020-12-11,11184,7
2020-11-10,22720,7
2020-11-03,15875,9
2020-12-21,38237,10
2020-12-19,45493,7
2020-11-07,45840,7
2020-10-27,29607,7
2020-11-17,25107,6
2020-10-24,15458,7
2020-12-18,25565,9
2020-12-23,40394,6
2020-12-21,19721,6
2020-12-02,22622,7
2020-10-03,14647,9
2020-11-10,47379,9
2020-10-31,38044,9
2020-12-13,34243,0
2020-11-11,43454,7
2020-10-21,38455,9
2020-11-19,37753,7
2020-12-25,38806,10
2020-12-07,38943,7
2020-10-06,11562,7
2020-11-26,19212,8
2020-11-05,33385,10
2020-11-25,22527,5
2020-12-27,39674,6
2020-10-27,43261,10
2020-12-27,23246,9
2020-11-30,32275,7
2020-11-17,48639,7
2020-12-21,42771,7
2020-10-05,17068,4
2020-11-11,43905,9
2020-11-14,10188,9
2020-12-22,19506,7
2020-11-18,34553,7
2020-12-06,16848,5
2020-10-13,20096,9
2020-12-05,20762,7
2020-12-06,49004,1
2020-10-31,23927,7
2020-10-27,10608,9
2020-12-29,28568,6
2020-10-29,13016,3
2020-12-06,18613,6
2020-10-16,43958,9
2020-12-04,32098,8
2020-12-20,14354,9
2020-10-05,40362,10
2020-12-19,11972,7
2020-10-19,27770,9
2020-12-20,38612,10
2020-12-09,31238,5
2020-10-31,40934,7
2020-12-01,23780,9
2020-11-17,41650,7
2020-10-26,42227,7
2020-11-14,40812,8
2020-11-19,11418,7
2020-12-12,28257,6
2020-10-17,20621,7
2020-11-16,30337,7
2020-11-26,12875,3
2020-10-22,23904,0
2020-12-14,20151,7
2020-10-18,30186,7
2020-12-28,45426,9
2020-12-25,12987,2
2020-11-22,17483,10
2020-12-09,45934,7
2020-10-02,45424,9
2020-12-24,46297,7
2020-10-24,12361,7
2020-11-20,26391,3
2020-10-24,46226,7
2020-10-01,30060,7
2020-12-13,25445,5
2020-11-10,16467,6
2020-10-04,16465,10
2020-11-14,18427,5
2020-12-29,37490,10
2020-12-08,15827,7
2020-10-23,32023,9
2020-12-23,32766,4
2020-12-30,35859,10
2020-11-09,35435,6
2020-10-11,31767,5
2020-11-28,25340,1
2020-11-12,45254,9
2020-12-05,31235,6
2020-12-20,31658,4
2020-11-27,26190,6
2020-10-04,16894,7
2020-12-29,41364,2
2020-12-01,33610,5
2020-12-18,36185,6
2020-10-21,43347,10
2020-12-28,43524,8
2020-12-25,19838,5
2020-11-07,49618,7
2020-11-05,40600,6
2020-12-01,29024,5
2020-12-30,21216,7
2020-12-15,43222,7
2020-12-28,23271,6
2020-12-21,14292,9
2020-10-11,11614,10
2020-10-11,45767,7
2020-11-14,13281,7
2020-11-07,24983,3
2020-11-23,10395,8
2020-11-25,12930,9
2020-11-03,44292,9
2020-12-07,46609,8
2020-12-20,44844,8
2020-11-29,11279,7
2020-10-23,35680,10
2020-10-15,26342,9
2020-12-26,30111,7
2020-11-07,12904,6
2020-12-23,31477,10
2020-12-14,25418,9
2020-11-20,32316,1
2020-10-10,33079,6
2020-12-28,25452,8
2020-10-11,46423,9
2020-12-10,20404,6
2020-12-10,22994,9
2020-11-30,10292,9
2020-10-20,18612,3
2020-10-21,47829,8
2020-11-18,22686,10
2020-11-17,16778,9
2020-11-18,38251,9
2020-12-11,26728,7
2020-12-02,40724,3
2020-11-04,39961,8
2020-11-19,18116,10
2020-12-07,26713,10
2020-11-12,30731,9
2020-11-01,28948,10
2020-11-23,15862,7
2020-12-05,10972,10
2020-11-20,10257,8
2020-12-15,19561,10
2020-11-23,22069,9
2020-12-12,17688,3
2020-12-24,12730,7
2020-10-05,14232,10
2020-10-25,17514,9
2020-12-25,45294,5
2020-11-22,49794,10
2020-12-04,14450,7
2020-12-07,17344,7
2020-12-11,26858,10
2020-11-20,35502,3
2020-10-03,16331,7
2020-11-07,13055,7
2020-10-19,22318,7
2020-11-09,20561,5
2020-11-05,37636,7
2020-12-05,11988,9
2020-10-17,17405,9
2020-10-18,16974,10
2020-10-10,48131,9
2020-10-25,41527,6
2020-12-31,19800,6
2020-11-22,42939,7
2020-11-10,14497,7
2020-10-19,48220,7
2020-11-07,22041,10
2020-11-12,16494,2
2020-11-24,14964,7
2020-12-12,17343,9
2020-11-01,10916,7
2020-10-29,31237,5
2020-12-03,18905,10
2020-12-02,21054,7
2020-10-28,46279,9
2020-12-25,48151,6
2020-11-14,49409,6
2020-12-09,44891,10
2020-10-08,20738,8
2020-11-06,33572,9
2020-11-05,42076,6
2020-10-06,39337,10
2020-11-16,45272,7
2020-11-13,11055,9
2020-10-23,35753,10
2020-10-21,43740,9
2020-11-28,48297,10
2020-12-13,48499,7
2020-11-14,21930,1
2020-12-10,23402,10
2020-10-17,38938,9
2020-10-17,28720,7
2020-11-24,43411,6
2020-11-02,44825,1
2020-10-23,34403,7
2020-11-09,41568,6
2020-12-27,18333,7
2020-11-06,40769,7
2020-11-17,35459,2
2020-10-26,34110,7
2020-11-14,45487,7
2020-11-07,12125,5
2020-12-01,45302,9
2020-12-08,37346,9
2020-10-30,40055,10
2020-12-18,19471,8
2020-11-30,31434,7
2020-12-16,18797,2
2020-12-12,36616,7
2020-12-15,10765,1
2020-12-29,24758,10
2020-12-04,11771,2
2020-12-08,39843,5
2020-12-08,36758,10
2020-10-02,36142,8
2020-11-19,19566,2
2020-10-02,24895,10
2020-10-27,12172,7
2020-12-26,19591,9
2020-12-11,13905,10
2020-11-28,34258,7
2020-11-09,34701,9
2020-12-29,27121,7
2020-10-10,21338,7
2020-10-01,42385,3
2020-12-14,21579,8
2020-10-26,21887,10
2020-10-22,36328,8
2020-10-02,24483,1
2020-11-19,39570,3
2020-12-18,47094,7
2020-11-25,18411,7
2020-11-27,18214,7
2020-10-17,36271,9
2020-10-22,18130,7
2020-10-19,44424,9
2020-11-15,10704,7
2020-10-15,23799,7
2020-10-21,34709,7
2020-11-01,33403,9
2020-12-13,26145,3
2020-12-17,16382,7
2020-10-27,29543,7
2020-11-12,46220,3
2020-12-01,23332,5
2020-10-10,47461,9
2020-12-14,23702,2
2020-10-18,35040,9
2020-10-13,41555,7
2020-11-27,44521,6
2020-11-19,21311,9
2020-12-04,35881,7
2020-10-07,20917,0
2020-12-30,34593,10
2020-11-29,12939,9
2020-12-23,47260,9
2020-11-03,16451,7
2020-10-08,44816,9
2020-12-19,37317,10
2020-10-06,47577,6
2020-12-19,35961,7
2020-10-27,33765,6
2020-11-23,32263,9
2020-10-02,34865,5
2020-11-22,43947,10
2020-12-02,36429,9
2020-12-10,21576,8
2020-11-26,40212,7
2020-10-24,43690,9
2020-11-04,46181,2
2020-12-18,32934,9
2020-11-18,12472,9
2020-12-08,10369,0
2020-11-11,26216,3
2020-10-07,33762,4
2020-12-05,27339,6
2020-10-30,41801,7
2020-10-09,27393,3
2020-10-30,45402,4
2020-12-29,41583,10
2020-12-14,20806,6
2020-11-15,21807,9
2020-10-20,26453,8
2020-11-28,12221,9
2020-10-08,13158,10
2020-10-19,15550,10
2020-11-27,37248,10
2020-10-15,28133,7
2020-12-31,12619,7
2020-11-28,45664,7
2020-12-02,47349,7
2020-12-05,34379,10
2020-10-28,43194,7
2020-12-14,29797,8
2020-12-29,24794,10
2020-10-19,11328,9
2020-10-27,48110,9
2020-12-08,36778,10
2020-10-09,46325,9
2020-11-14,35584,7
2020-12-23,46440,7
2020-11-11,11763,9
2020-11-17,22166,4
2020-11-27,38243,9
2020-11-07,27808,9
2020-10-27,15049,1
2020-10-06,34577,9
2020-11-06,19708,10
2020-12-23,21850,10
2020-10-02,20861,7
2020-11-14,45379,7
2020-11-08,13836,5
2020-10-10,39052,7
2020-11-13,21739,9
2020-10-11,23039,9
2020-11-03,22947,7
2020-10-05,33374,7
2020-12-25,23965,10
2020-10-27,12440,1
2020-12-02,20058,7
2020-11-06,39899,7
2020-12-31,33678,1
2020-11-03,12428,7
2020-10-18,47986,10
2020-12-12,35419,9
2020-11-24,31591,7
2020-11-24,32125,7
2020-11-11,25772,7
2020-10-04,36025,7
2020-10-07,40820,8
2020-10-08,31146,9
2020-11-08,18516,10
2020-11-06,10161,10
2020-10-30,42120,8
2020-11-23,23195,9
2020-10-16,27589,2
2020-10-18,37763,9
2020-11-22,18346,7
2020-12-13,42149,8
2020-12-24,15451,9
2020-10-22,13621,5
2020-10-13,16765,7
2020-12-07,47438,6
2020-11-16,41709,7
2020-11-17,38172,7
2020-11-02,25876,9
2020-10-01,15162,7
2020-12-03,15714,7
2020-10-28,40094,4
2020-10-19,25775,9
2020-10-07,17526,5
2020-12-06,30635,6
2020-10-10,28983,9
2020-11-08,21332,7
2020-11-25,27685,6
2020-10-10,43020,9
2020-12-17,49200,7
2020-12-11,47459,9
2020-10-09,29716,10
2020-10-31,27668,6
2020-10-12,26532,10
2020-11-19,25715,10
2020-11-29,41961,7
2020-12-27,19695,9
2020-11-06,27417,10
2020-12-21,41760,3
2020-10-15,46197,10
2020-11-20,24432,10
2020-10-08,45147,10
2020-11-16,41500,7
2020-12-25,19528,10
2020-11-24,13211,10
2020-12-27,48471,9
2020-10-03,49846,7
2020-12-08,18398,5
2020-12-10,29710,10
2020-10-24,12595,9
2020-10-22,17017,10
2020-11-09,15508,10
2020-11-22,38098,4
2020-10-06,23073,6
2020-11-24,31083,2
2020-10-01,25701,10
2020-10-15,37362,7
2020-11-30,15744,10
2020-10-02,25375,10
2020-10-10,29387,6
2020-12-30,28814,3
2020-10-13,28348,6
2020-12-25,20131,6
2020-11-18,35816,5
2020-10-06,17806,9
2020-10-20,13153,9
2020-11-30,35091,9
2020-11-08,43538,8
2020-11-18,15090,7
2020-10-06,32487,3
2020-10-20,12338,7
2020-10-13,33895,7
2020-12-09,24833,7
2020-11-01,37612,9
2020-12-10,33196,10
2020-10-05,17158,9
2020-11-01,21316,8
2020-10-15,45820,8
2020-10-04,34916,9
2020-12-25,37656,10
2020-10-08,16999,7
2020-10-03,13183,6
2020-10-20,36585,10
2020-11-25,28831,7
2020-11-02,27850,9
2020-10-02,29137,7
2020-12-09,15726,0
2020-12-01,47413,7
2020-11-20,13045,4
2020-10-15,13019,9
2020-12-19,46858,2
2020-10-09,20455,9
2020-10-27,39511,10
2020-12-14,11583,7
2020-11-08,13262,10
2020-11-18,26289,10
2020-12-31,25731,7
2020-11-12,49596,6
2020-11-07,30210,10
2020-10-31,22667,8
2020-12-12,42712,10
2020-11-30,27403,9
2020-11-05,22053,10
2020-11-26,40314,2
2020-12-23,35202,10
2020-12-26,39798,7
2020-11-28,19863,2
2020-10-22,38854,7
2020-11-14,48776,9
2020-12-09,27654,10
2020-10-13,41018,5
2020-10-22,49890,9
2020-10-24,10016,8
2020-12-31,38185,7
2020-11-03,39804,9
2020-12-11,28341,10
2020-11-17,13111,5
2020-11-26,40906,8
2020-12-20,44606,4
2020-10-24,42907,10
2020-11-07,13495,10
2020-10-23,12732,9
2020-10-29,36403,10
2020-12-29,36302,7
2020-11-21,18195,5
2020-10-10,31990,5
2020-12-31,49905,10
2020-12-19,25859,2
2020-10-17,21778,3
2020-12-18,47353,10
2020-10-28,43857,9
2020-12-20,11665,7
2020-10-05,48863,7
2020-12-10,49967,5
2020-11-22,27019,9
2020-10-02,44224,7
2020-11-12,17187,10
2020-11-06,47267,10
2020-10-22,45509,10
2020-10-06,17141,6
2020-10-05,41330,10
2020-10-28,13872,7
2020-12-18,27101,2
2020-11-25,22366,10
2020-11-14,36103,5
2020-10-23,13854,9
2020-10-31,48234,7
2020-10-27,46223,10
2020-11-30,33113,9
2020-10-16,42277,5
2020-12-14,45562,10
2020-12-08,47490,4
2020-12-28,18010,8
2020-11-03,31315,7
2020-12-16,38228,7
2020-12-20,34784,5
2020-12-28,48164,7
2020-11-01,47675,10
2020-10-20,24023,9
2020-10-21,14238,9
2020-12-14,10314,6
2020-11-01,43295,7
2020-10-28,35682,7
2020-11-14,14148,7
2020-11-29,20850,10
2020-12-31,21438,9
2020-11-25,42782,10
2020-11-29,26357,10
2020-11-01,16697,9
2020-12-31,18364,6
2020-10-27,10663,8
2020-12-24,42822,6
2020-10-21,34863,5
2020-12-19,43385,10
2020-10-10,18372,10
2020-11-08,38107,10
2020-12-11,49655,9
2020-11-18,35689,10
2020-11-23,16481,8
2020-12-03,21068,10
2020-11-01,47774,9
2020-11-24,17159,10
2020-12-01,31141,7
2020-10-29,16977,9
2020-11-26,27757,9
2020-11-13,42424,10
2020-10-24,45384,6
2020-12-31,22227,9
2020-10-26,17616,1
2020-10-04,20563,10
2020-12-19,47572,8
2020-12-24,45830,5
2020-11-23,36181,9
2020-12-30,36601,4
2020-12-27,10743,9
2020-11-22,26720,7
2020-12-19,22432,10
2020-12-21,37927,10
2020-11-03,16526,7
2020-12-31,49373,10
2020-10-15,42991,7
2020-10-22,47680,10
2020-10-05,33359,9
2020-10-28,11289,9
2020-12-02,29821,7
2020-12-23,47968,9
2020-12-19,32168,7
2020-10-04,35616,10
2020-12-03,37488,9
2020-11-05,31151,7
2020-11-05,30144,7
2020-10-25,46356,9
2020-12-02,19167,6
2020-12-12,21352,10
2020-10-11,45131,10
2020-11-18,29291,9
2020-10-04,14907,10
2020-12-17,34234,10
2020-12-15,40210,7
2020-11-01,36761,9
2020-10-05,30045,9
2020-12-30,42553,10
2020-10-18,48324,7
2020-10-25,26806,2
2020-10-20,14620,9
2020-10-13,12055,6
2020-12-01,48336,9
2020-11-14,37442,4
2020-12-17,41145,10
2020-11-09,26461,9
2020-12-13,16806,7
2020-10-30,11446,9
2020-10-31,43631,7
2020-10-14,43058,6
2020-10-25,29372,9
2020-12-11,37310,3
2020-12-25,15637,9
2020-10-10,31248,9
2020-11-27,31057,10
2020-12-30,36078,10
2020-12-11,27706,9
2020-10-20,35876,7
2020-12-04,39929,9
2020-11-23,46900,6
2020-11-06,41569,9
