response_date,user_id,nps_rating
2020-11-21,44786,3
2020-12-11,48746,4
2020-12-08,29728,9
2020-10-14,29274,9
2020-12-22,17119,9
2020-11-12,12196,9
2020-12-10,16500,7
2020-10-19,32064,7
2020-12-06,22793,8
2020-12-21,23956,8
2020-11-02,19298,7
2020-10-24,30827,7
2020-12-12,32624,9
2020-11-20,28335,8
2020-12-30,10496,5
2020-12-31,17685,1
2020-11-05,14415,8
2020-11-13,42807,9
2020-11-18,37689,7
2020-12-05,37385,7
2020-12-11,23290,6
2020-11-30,22454,9
2020-12-23,26755,5
2020-10-08,45492,7
2020-10-03,17207,7
2020-10-06,42734,8
2020-11-07,26104,10
2020-11-01,17340,9
2020-10-07,36709,9
2020-10-08,31654,8
2020-12-21,31007,6
2020-12-29,19734,10
2020-12-01,25265,8
2020-11-01,49508,7
2020-11-11,12014,7
2020-11-12,33707,6
2020-10-16,17056,7
2020-10-28,27099,5
2020-11-13,32923,8
2020-11-02,36896,9
2020-11-03,32292,5
2020-10-18,37474,7
2020-11-22,29751,7
2020-10-31,18714,10
2020-10-11,38733,7
2020-12-24,23133,5
2020-10-23,29839,7
2020-12-10,27270,7
2020-11-02,37265,9
2020-11-13,31168,8
2020-12-25,28726,5
2020-12-09,25400,6
2020-10-27,43666,7
2020-10-09,27849,2
2020-12-10,28915,7
2020-12-01,23831,6
2020-11-15,10630,4
2020-12-14,20743,1
2020-10-18,48035,4
2020-10-12,41291,9
2020-11-19,34185,10
2020-11-26,27387,5
2020-11-25,32310,5
2020-11-02,37487,10
2020-10-01,29404,7
2020-11-17,29262,8
2020-10-09,11897,8
2020-11-11,33989,7
2020-11-11,43905,6
2020-12-26,34121,8
2020-12-19,16682,2
2020-11-22,38375,8
2020-11-17,10547,7
2020-11-04,49930,7
2020-11-14,41221,3
2020-10-15,18508,7
2020-10-26,12874,7
2020-11-26,10026,5
2020-10-17,25829,4
2020-10-15,21644,0
2020-12-14,49576,6
2020-10-24,21212,10
2020-10-23,11015,7
2020-12-05,41202,5
2020-11-08,14244,7
2020-10-12,18542,7
2020-10-28,29288,6
2020-10-25,34216,9
2020-12-08,10637,7
2020-12-17,26335,3
2020-10-28,23834,10
2020-11-03,49227,5
2020-12-12,22139,7
2020-12-16,42036,5
2020-12-05,48237,7
2020-12-01,15616,6
2020-11-21,32434,9
2020-10-30,39419,10
2020-10-31,43079,7
2020-10-17,48782,9
2020-11-11,34401,8
2020-11-10,24069,7
2020-10-25,36581,1
2020-12-07,14228,1
2020-10-28,40697,7
2020-12-09,13203,4
2020-12-13,48503,5
2020-11-14,34340,5
2020-12-21,17002,7
2020-12-14,39660,5
2020-12-17,48240,7
2020-10-12,13703,8
2020-10-03,14034,6
2020-10-18,48382,1
2020-10-17,48931,3
2020-11-16,16990,1
2020-11-22,32263,7
2020-11-09,49041,9
2020-12-07,24459,7
2020-10-13,41227,6
2020-12-12,19292,8
2020-12-19,29651,5
2020-11-21,24442,8
2020-11-04,30976,3
2020-12-24,27554,3
2020-12-31,24388,10
2020-10-02,38971,7
2020-10-07,14413,9
2020-10-18,13355,7
2020-12-31,44841,5
2020-12-25,17994,7
2020-11-06,19764,5
2020-10-07,43100,8
2020-12-07,48888,7
2020-11-22,43620,4
2020-12-31,22005,7
2020-10-13,28249,7
2020-12-28,19539,4
2020-12-08,12652,8
2020-11-03,14102,5
2020-12-18,23072,7
2020-12-09,34012,7
2020-12-19,44006,7
2020-11-06,37397,8
2020-12-28,47205,7
2020-11-26,19220,6
2020-11-01,19383,7
2020-11-10,11781,9
2020-11-24,49548,8
2020-11-04,31992,7
2020-10-22,22816,4
2020-10-22,27380,8
2020-11-05,11232,7
2020-11-25,47143,7
2020-10-19,11443,3
2020-11-10,30337,8
2020-11-30,24162,10
2020-10-29,19802,10
2020-10-16,18139,7
2020-10-24,12821,7
2020-10-07,40885,3
2020-11-18,39203,7
2020-11-04,43724,7
2020-10-30,23115,10
2020-10-28,16625,7
2020-10-27,10646,8
2020-11-22,47116,7
2020-10-31,26121,3
2020-10-31,20899,7
2020-11-16,11955,7
2020-11-05,10794,9
2020-10-30,33376,8
2020-12-21,31461,5
2020-11-22,18587,9
2020-11-19,33934,7
2020-12-30,44282,7
2020-11-29,14220,7
2020-10-09,43765,1
2020-12-26,46455,8
2020-10-10,10201,7
2020-12-21,10478,7
2020-12-20,32957,7
2020-10-20,40422,7
2020-11-13,44963,7
2020-12-19,20701,5
2020-11-28,41348,8
2020-10-16,31352,7
2020-12-26,29361,4
2020-10-31,16504,7
2020-10-19,37971,9
2020-11-29,33783,4
2020-12-12,44715,10
2020-11-26,40689,1
2020-10-04,30481,10
2020-11-01,36814,4
2020-11-06,19007,7
2020-12-12,48584,7
2020-11-29,19389,2
2020-10-26,33822,8
2020-10-27,33775,3
2020-10-06,22220,7
2020-10-02,20543,7
2020-10-06,49120,9
2020-12-31,35058,5
2020-10-27,28170,5
2020-11-29,23310,10
2020-11-09,47639,7
2020-12-29,33224,7
2020-12-21,44424,9
2020-12-03,32856,8
2020-10-08,12142,5
2020-10-26,47628,7
2020-10-15,23391,8
2020-11-29,22569,9
2020-10-20,41691,1
2020-12-05,38944,4
2020-12-05,26503,4
2020-12-31,12219,7
2020-11-29,20247,6
2020-11-25,10140,7
2020-12-04,31002,7
2020-11-12,10919,2
2020-10-17,24792,1
2020-11-01,14410,1
2020-12-04,16805,7
2020-11-18,37262,10
2020-10-11,19472,6
2020-11-25,41648,8
2020-10-05,17078,9
2020-12-28,40786,9
2020-10-09,35743,9
2020-11-10,11003,5
2020-10-04,39780,8
2020-10-18,41412,9
2020-11-04,28220,9
2020-10-25,24586,8
2020-10-13,26796,7
2020-10-11,19915,8
2020-11-17,15875,10
2020-10-26,49538,10
2020-11-24,17527,9
2020-10-12,27316,7
2020-11-19,25724,7
2020-10-13,38895,1
2020-10-02,28665,6
2020-10-11,41887,6
2020-12-16,16850,4
2020-11-05,16926,9
2020-11-05,29922,9
2020-12-24,44980,8
2020-12-28,42270,8
2020-10-16,27379,6
2020-10-26,29154,7
2020-12-14,24497,10
2020-11-04,22109,6
2020-12-03,29719,1
2020-11-08,16513,3
2020-11-15,31397,10
2020-10-04,28846,8
2020-10-12,15557,6
2020-12-21,29419,7
2020-10-10,31568,9
2020-11-07,20165,9
2020-11-15,18311,3
2020-11-02,15493,7
2020-10-16,28707,8
2020-10-14,32266,6
2020-11-03,49750,4
2020-12-07,11580,7
2020-11-28,49008,7
2020-11-13,28441,4
2020-10-05,20014,7
2020-10-30,49614,2
2020-10-02,40633,9
2020-10-05,30185,7
2020-11-02,27476,8
2020-10-16,20817,6
2020-12-31,46702,8
2020-12-04,47456,6
2020-10-04,20086,5
2020-12-17,22476,7
2020-10-18,41693,4
2020-11-18,40221,7
2020-12-08,15767,2
2020-11-07,13959,7
2020-10-30,10433,8
2020-12-29,33326,7
2020-12-16,35848,5
2020-10-13,38061,7
2020-10-10,29661,6
2020-12-21,13193,9
2020-12-15,18131,9
2020-10-12,48597,10
2020-12-13,40204,1
2020-10-21,45785,7
2020-11-27,46384,9
2020-11-09,13912,1
2020-10-27,18867,2
2020-11-21,40911,3
2020-11-02,40625,9
2020-11-03,42080,5
2020-10-27,31262,3
2020-12-17,30688,1
2020-11-12,44798,8
2020-11-18,29844,10
2020-12-31,47273,4
2020-10-23,39778,8
2020-10-21,40151,7
2020-12-21,27719,7
2020-12-04,33250,10
2020-11-17,33623,7
2020-12-03,34747,8
2020-11-25,16996,0
2020-10-15,12337,9
2020-11-22,29061,7
2020-11-11,32864,7
2020-11-02,40587,7
2020-12-07,35642,8
2020-10-03,16535,7
2020-12-07,19412,5
2020-11-03,33140,5
2020-10-02,26820,5
2020-11-13,13880,7
2020-11-22,37358,7
2020-11-07,21508,5
2020-11-03,40580,8
2020-11-17,32548,7
2020-10-28,39771,9
2020-12-19,10157,10
2020-12-03,37013,6
2020-11-29,48722,6
2020-12-29,38233,8
2020-10-18,34482,9
2020-10-05,30049,7
2020-11-10,27216,1
2020-10-29,47558,5
2020-11-27,16346,6
2020-12-26,10064,5
2020-11-15,18486,5
2020-11-29,19269,7
2020-10-23,17578,8
2020-11-10,33870,7
2020-10-27,20640,7
2020-10-24,26917,5
2020-10-07,39321,4
2020-10-02,29051,7
2020-12-28,42729,9
2020-10-19,19535,10
2020-10-07,44719,7
2020-11-11,29167,1
2020-10-09,19946,8
2020-10-11,20935,1
2020-10-15,15200,1
2020-11-22,46483,10
2020-12-28,14971,10
2020-11-15,25006,8
2020-10-27,42687,7
2020-11-27,25322,8
2020-10-21,44523,3
2020-10-05,22177,7
2020-12-05,36999,4
2020-12-01,14601,2
2020-11-03,12444,7
2020-10-24,41530,9
2020-11-02,12346,2
2020-12-12,40376,7
2020-10-22,25555,5
2020-11-07,14360,9
2020-11-13,26785,8
2020-10-26,32360,9
2020-12-28,49390,6
2020-12-23,11641,7
2020-12-13,13209,8
2020-12-17,42497,7
2020-11-10,42524,3
2020-12-10,23141,7
2020-11-04,37861,5
2020-12-23,11772,5
2020-10-01,33351,1
2020-12-02,13874,10
2020-11-23,11759,8
2020-11-13,22666,9
2020-10-05,39590,10
2020-10-29,14017,7
2020-11-16,47291,8
2020-12-17,10307,3
2020-12-14,36494,9
2020-12-21,30159,9
2020-10-04,17040,8
2020-11-09,29145,1
2020-11-07,11605,1
2020-10-14,34225,8
2020-11-03,35875,7
2020-10-23,30733,10
2020-11-05,31084,6
2020-10-29,47802,2
2020-12-22,38812,7
2020-12-22,40513,2
2020-12-21,47694,1
2020-12-06,23992,7
2020-10-15,40938,8
2020-11-15,19294,7
2020-11-20,17284,9
2020-11-15,31828,7
2020-11-26,49178,3
2020-11-10,41896,5
2020-10-30,24048,1
2020-12-20,24954,7
2020-11-13,21690,7
2020-11-10,45009,5
2020-10-07,23271,5
2020-12-23,33520,7
2020-10-03,32346,3
2020-12-06,30348,9
2020-10-25,13979,1
2020-10-30,11511,9
2020-12-31,19287,7
2020-11-20,35546,6
2020-11-26,15180,4
2020-10-27,23285,1
2020-11-16,29418,10
2020-10-26,17637,9
2020-11-11,47710,1
2020-11-05,34278,10
2020-12-26,21428,7
2020-11-20,26127,8
2020-10-24,26941,10
2020-12-22,11980,6
2020-10-18,15584,7
2020-10-25,11327,7
2020-11-10,15596,4
2020-10-02,27696,9
2020-12-27,48335,8
2020-12-10,43278,6
2020-12-10,40535,8
2020-10-20,31529,5
2020-11-28,20292,7
2020-11-01,39463,7
2020-12-11,34154,7
2020-11-30,16804,10
2020-11-20,25712,9
2020-11-08,27063,7
2020-12-03,38493,9
2020-10-17,19861,8
2020-10-21,35836,8
2020-12-18,44449,10
2020-11-04,12313,10
2020-10-28,24242,8
2020-10-11,47448,9
2020-10-18,12190,7
2020-11-20,31834,7
2020-11-14,19351,7
2020-10-23,24661,5
2020-12-02,27121,7
2020-10-29,41738,5
2020-11-03,25238,10
2020-11-24,14138,6
2020-12-29,14402,10
2020-12-04,41885,7
2020-12-06,39789,9
2020-10-28,13968,7
2020-11-17,49916,7
2020-10-01,33693,7
2020-12-19,11893,9
2020-12-22,29932,8
2020-10-11,40288,5
2020-11-12,41541,7
2020-11-05,23321,5
2020-11-02,13800,9
2020-10-21,43926,2
2020-11-08,15451,9
2020-10-11,40467,5
2020-10-22,20979,7
2020-10-06,22061,0
2020-12-26,31158,5
2020-10-12,49627,2
2020-10-22,41889,7
2020-12-16,11402,7
2020-10-28,32046,6
2020-12-28,16730,10
2020-11-09,37533,7
2020-10-12,33608,8
2020-12-30,14060,7
2020-12-29,19691,5
2020-11-03,47878,0
2020-10-11,49987,1
2020-11-01,32134,4
2020-12-21,49347,6
2020-10-21,42577,10
2020-12-29,10186,4
2020-10-09,18624,7
2020-10-09,26044,8
2020-10-21,37393,1
2020-12-18,20075,7
2020-11-27,28927,2
2020-10-03,19771,6
2020-10-27,39455,9
2020-10-01,22834,10
2020-11-14,45961,9
2020-10-09,46545,7
2020-11-13,37594,9
2020-10-23,21754,4
2020-10-26,31944,6
2020-12-08,28503,3
2020-12-24,40371,7
2020-12-02,36092,7
2020-11-29,32417,8
2020-10-26,20058,9
2020-11-03,46658,5
2020-12-30,13911,10
2020-11-21,17884,7
2020-10-12,11182,6
2020-10-05,25237,0
2020-11-02,19116,7
2020-11-09,33616,9
2020-12-02,28188,1
2020-10-19,25610,8
2020-12-01,35201,7
2020-10-30,47670,9
2020-10-04,37969,10
2020-12-01,21337,7
2020-12-08,22914,10
2020-11-18,34541,7
2020-12-09,34346,6
2020-11-29,16875,7
2020-10-13,39131,6
2020-12-19,42072,3
2020-12-08,22803,8
2020-12-05,17514,7
2020-10-03,18494,7
2020-10-03,22187,6
2020-10-01,48750,5
2020-12-03,31854,10
2020-10-31,31063,7
2020-12-31,28351,5
2020-11-11,13337,1
2020-10-02,49163,7
2020-11-09,39057,2
2020-11-26,23061,7
2020-11-08,19149,6
2020-11-18,49982,7
2020-11-01,20224,7
2020-12-27,16982,1
2020-12-05,35746,5
2020-10-24,11780,7
2020-12-09,14952,8
2020-11-03,25422,0
2020-11-15,32730,9
2020-11-07,41985,7
2020-12-24,40493,4
2020-12-21,29872,8
2020-12-21,46514,8
2020-10-09,18901,7
2020-12-10,34515,9
2020-10-11,16979,9
2020-10-24,19049,7
2020-10-21,32581,6
2020-11-24,34490,0
2020-11-03,25979,9
2020-10-14,18584,8
2020-12-26,19278,7
2020-10-28,10165,9
2020-11-01,37245,7
2020-12-29,41569,6
2020-12-05,36214,7
2020-12-04,48162,6
2020-10-23,21892,2
2020-10-09,43904,7
2020-10-19,37845,10
2020-10-04,12929,0
2020-10-01,34050,4
2020-10-22,17778,8
2020-12-24,23642,4
2020-11-01,27410,8
2020-11-25,18608,5
2020-10-02,28884,10
2020-12-06,29088,1
2020-11-18,12594,7
2020-10-01,17925,7
2020-10-26,30628,9
2020-11-05,10730,7
2020-12-20,23108,7
2020-11-12,35813,9
2020-10-30,24129,7
2020-10-26,21310,8
2020-12-07,41564,7
2020-10-02,45793,5
2020-11-07,42772,8
2020-10-05,49618,9
2020-10-15,49646,6
2020-11-30,31554,10
2020-10-13,25785,9
2020-11-15,27453,7
2020-11-13,38916,7
2020-11-04,26480,4
2020-12-17,37273,7
2020-12-11,18412,8
2020-12-21,38804,8
2020-12-15,21510,10
2020-12-13,33472,1
2020-12-10,35939,7
2020-12-04,15714,6
2020-10-25,17536,8
2020-10-03,47025,7
2020-10-29,43892,7
2020-10-12,41131,0
2020-10-10,10494,5
2020-11-14,21307,9
2020-12-11,40174,7
2020-11-17,30499,3
2020-10-06,34912,8
2020-12-20,10505,7
2020-10-20,19131,7
2020-12-27,34524,7
2020-12-07,17915,10
2020-12-20,15062,8
2020-12-05,44482,10
2020-12-21,19186,10
2020-12-08,49170,7
2020-12-31,38958,7
2020-12-27,31586,3
2020-12-29,27775,8
2020-10-24,26123,5
2020-12-27,41539,4
2020-11-01,44540,5
2020-11-22,23422,6
2020-12-20,48713,2
2020-10-21,33617,1
2020-12-30,46670,0
2020-11-25,48563,4
2020-11-04,30486,9
2020-10-01,44154,7
2020-12-29,49529,3
2020-12-24,23671,7
2020-11-28,39954,7
2020-12-19,21098,7
2020-12-23,14919,7
